PartidoID,Fecha,EquipoLocalID,EquipoVisitID,GolesLocal,GolesVisit,Tiros Local,Tiros Visit,Tiros a puerta Local,Tiros a puerta Visit,Posesion Local,Posesion Visit,Pases Local,Pases Visit,Precision de pases Local,Precision de pases Visit,Faltas Local,Faltas Visit,Tarjetas amarillas Local,Tarjetas amarillas Visit,Tarjetas rojas Local,Tarjetas rojas Visit,Fueras de juego Local,Fueras de juego Visit,Saques de esquina Local,Saques de esquina Visit
22-23-340,13/3/23,SANTANDER,HUESCA,1,1,8,11,2,3,0.66,0.34,586,305,0.87,0.78,11,14,0,2,0,0,0,5,1,1
22-23-341,17/3/23,MALAGA,LEVANTE,0,0,8,11,1,2,0.44,0.56,320,412,0.76,0.8,20,17,2,5,1,1,3,4,6,7
22-23-342,18/3/23,ANDORRA,IBIZA,2,2,23,7,8,3,0.85,0.15,803,145,0.93,0.6,11,6,3,5,0,0,3,2,10,3
22-23-343,18/3/23,ALBACETE,GRANADA,1,2,10,10,5,4,0.48,0.52,392,432,0.73,0.74,13,14,3,6,0,0,3,1,5,2
22-23-344,18/3/23,LEGANES,OVIEDO,0,1,9,6,3,1,0.57,0.43,501,384,0.81,0.72,13,15,3,2,0,0,0,2,4,9
22-23-345,18/3/23,TENERIFE,PALMAS,4,1,12,6,6,2,0.37,0.63,297,507,0.71,0.82,26,6,4,4,0,0,5,2,4,4
22-23-346,18/3/23,PONFERRADINA,ALAVES,1,0,12,21,5,7,0.53,0.47,368,313,0.76,0.76,13,17,1,4,0,0,2,2,7,10
22-23-347,19/3/23,BURGOS,GIJON,0,0,10,10,4,2,0.51,0.49,254,240,0.76,0.80,15,8,5,3,0,0,1,3,8,10
22-23-348,19/3/23,HUESCA,ZARAGOZA,1,1,18,4,7,1,0.41,0.59,314,467,0.79,0.83,5,8,0,2,1,1,3,2,7,4
22-23-349,19/3/23,VILLARREALB,CARTAGENA,5,2,21,12,9,2,0.54,0.46,436,372,0.83,0.79,14,9,2,2,0,2,1,3,8,5
22-23-350,19/3/23,LUGO,SANTANDER,1,1,12,23,4,5,0.30,0.70,223,456,0.56,0.76,17,10,4,4,0,0,2,0,2,13
22-23-351,20/3/23,MIRANDES,EIBAR,2,3,10,12,5,5,0.44,0.56,398,513,0.75,0.81,12,13,2,1,0,0,1,1,2,5
22-23-352,24/3/23,CARTAGENA,LUGO,2,0,15,7,7,2,0.71,0.29,608,241,0.87,0.68,10,18,3,2,0,0,2,1,3,4
22-23-353,25/3/23,IBIZA,BURGOS,2,0,14,13,6,4,0.51,0.49,438,427,0.84,0.82,9,16,4,3,0,0,5,1,4,3
22-23-354,25/3/23,SANTANDER,LEVANTE,0,1,12,10,6,2,0.53,0.47,432,390,0.78,0.84,18,25,3,2,0,0,2,3,2,4
22-23-355,25/3/23,ALAVES,TENERIFE,1,0,10,5,4,0,0.48,0.52,338,361,0.74,0.74,8,11,4,3,0,1,2,2,5,5
22-23-356,26/3/23,EIBAR,ANDORRA,0,0,11,8,1,2,0.44,0.56,419,543,0.79,0.83,16,11,4,0,0,1,5,0,3,1
22-23-357,26/3/23,PONFERRADINA,MIRANDES,0,0,7,7,1,1,0.58,0.42,467,339,0.81,0.72,16,16,4,1,0,1,2,0,3,6
22-23-358,26/3/23,ZARAGOZA,ALBACETE,1,1,10,12,3,3,0.55,0.45,467,390,0.8,0.78,15,8,1,1,0,0,0,4,5,9
22-23-359,26/3/23,GRANADA,OVIEDO,1,0,7,5,5,1,0.62,0.38,568,360,0.85,0.78,11,12,2,2,0,0,0,2,7,0
22-23-360,26/3/23,VILLARREALB,HUESCA,0,0,15,7,6,0,0.63,0.37,588,339,0.86,0.77,11,8,1,2,0,0,2,0,2,2
22-23-361,26/3/23,PALMAS,GIJON,1,1,20,6,7,2,0.80,0.20,825,200,0.88,0.57,4,12,3,2,0,1,3,1,3,1
22-23-362,27/3/23,MALAGA,LEGANES,2,0,11,4,4,0,0.53,0.47,410,372,0.82,0.76,15,12,2,4,0,0,1,1,6,5
22-23-363,31/3/23,LEVANTE,ZARAGOZA,1,1,11,15,3,4,0.50,0.50,353,360,0.74,0.74,15,12,2,3,1,0,1,1,4,2
22-23-364,1/4/23,BURGOS,SANTANDER,2,1,11,15,3,4,0.49,0.51,424,428,0.83,0.84,15,12,2,3,1,0,1,1,4,2
22-23-365,1/4/23,LEGANES,CARTAGENA,1,3,9,6,1,3,0.39,0.61,321,496,0.73,0.82,14,16,2,5,0,0,0,2,2,2
22-23-366,1/4/23,TENERIFE,VILLARREALB,1,1,18,7,7,4,0.64,0.36,534,314,0.87,0.73,23,9,0,1,1,2,2,0,7,1
22-23-367,1/4/23,OVIEDO,EIBAR,1,1,12,12,1,3,0.45,0.55,366,460,0.77,0.79,11,6,3,3,0,0,2,1,10,2
22-23-368,2/4/23,HUESCA,ALAVES,0,1,9,5,1,2,0.45,0.55,329,398,0.7,0.75,9,19,1,3,0,0,1,1,5,5
22-23-369,2/4/23,LUGO,PONFERRADINA,0,0,12,13,5,3,0.47,0.53,325,374,0.74,0.78,16,14,3,4,0,0,0,1,2,6
22-23-370,2/4/23,ANDORRA,MALAGA,1,0,14,5,3,0,0.72,0.28,667,248,0.88,0.65,9,20,1,2,0,0,4,4,6,3
22-23-371,2/4/23,GIJON,GRANADA,1,0,8,13,3,2,0.34,0.66,308,588,0.7,0.83,10,8,4,1,0,0,3,2,9,3
22-23-372,2/4/23,MIRANDES,IBIZA,2,2,24,10,9,4,0.64,0.36,595,351,0.83,0.7,5,16,0,3,0,0,3,1,7,2
22-23-373,3/4/23,ALBACETE,PALMAS,1,2,20,12,5,4,0.33,0.67,296,595,0.71,0.83,22,11,3,6,0,0,2,3,1,7
22-23-374,7/4/23,LUGO,TENERIFE,0,0,9,16,2,6,0.37,0.63,295,523,0.65,0.8,12,12,1,3,0,0,0,2,6,3
22-23-375,7/4/23,VILLARREALB,MALAGA,1,2,13,9,3,4,0.55,0.45,519,429,0.86,0.84,11,10,2,3,0,0,3,0,2,6
22-23-376,8/4/23,ZARAGOZA,GRANADA,1,0,12,10,5,2,0.36,0.64,327,565,0.8,0.87,11,11,1,1,0,0,3,1,4,4
22-23-377,8/4/23,IBIZA,GIJON,1,3,13,9,6,6,0.61,0.39,441,277,0.66,0.55,9,14,4,1,0,1,0,0,9,3
22-23-378,8/4/23,SANTANDER,ALBACETE,4,1,19,16,10,4,0.36,0.64,327,565,0.8,0.87,21,16,3,4,0,0,1,0,3,6
22-23-379,9/4/23,HUESCA,BURGOS,2,1,20,12,9,5,0.47,0.53,293,348,0.73,0.76,9,17,5,3,0,0,1,1,4,3
22-23-380,9/4/23,EIBAR,LEVANTE,1,1,12,5,1,0,0.49,0.51,399,425,0.77,0.77,13,9,2,2,0,0,4,0,2,4
22-23-381,9/4/23,CARTAGENA,MIRANDES,1,0,10,9,2,4,0.57,0.43,486,366,0.83,0.76,14,13,3,2,0,0,2,3,2,6
22-23-382,9/4/23,PONFERRADINA,LEGANES,0,1,13,12,4,6,0.64,0.36,484,282,0.75,0.59,7,9,1,2,0,0,1,3,10,3
22-23-383,9/4/23,PALMAS,OVIEDO,0,1,17,8,4,3,0.77,0.23,766,227,0.9,0.59,6,12,0,2,0,0,3,1,4,4
22-23-384,10/4/23,ALAVES,ANDORRA,0,0,8,9,3,3,0.27,0.73,253,698,0.77,0.91,23,10,3,2,0,0,6,3,6,2
22-23-385,14/4/23,ALBACETE,EIBAR,3,1,16,11,8,1,0.37,0.63,269,452,0.65,0.76,11,14,2,6,0,0,1,0,4,6
22-23-386,15/4/23,GRANADA,PALMAS,2,1,11,10,3,3,0.37,0.63,269,456,0.73,0.83,18,16,2,3,0,1,5,4,3,7
22-23-387,15/4/23,ZARAGOZA,SANTANDER,4,1,27,7,11,3,0.66,0.34,490,291,0.80,0.61,20,4,3,0,0,2,0,2,7,1
22-23-388,15/4/23,OVIEDO,LUGO,2,1,13,9,4,1,0.54,0.46,402,348,0.8,0.73,11,14,1,3,0,1,2,0,5,7
22-23-389,15/4/23,BURGOS,PONFERRADINA,2,2,9,17,5,3,0.59,0.41,432,308,0.81,0.73,13,12,2,2,0,0,0,1,5,4
22-23-390,16/4/23,ANDORRA,HUESCA,1,0,12,6,9,2,0.75,0.25,653,215,0.88,0.66,5,17,1,3,0,1,3,1,3,3
22-23-391,16/4/23,GIJON,ALAVES,0,0,5,7,0,2,0.51,0.49,401,390,0.8,0.77,14,17,1,3,0,0,4,3,4,5
22-23-392,16/4/23,MALAGA,CARTAGENA,1,0,8,13,3,2,0.43,0.57,342,440,0.7,0.78,16,12,4,3,1,0,3,4,3,4
22-23-393,16/4/23,TENERIFE,IBIZA,4,0,16,4,8,1,0.56,0.44,492,398,0.83,0.8,10,5,0,2,0,0,5,2,4,2
22-23-394,16/4/23,LEGANES,VILLARREALB,1,0,15,7,3,2,0.46,0.54,437,517,0.8,0.82,10,13,0,1,0,0,1,0,4,4
22-23-395,17/4/23,LEVANTE,MIRANDES,1,2,21,3,7,3,0.64,0.36,560,325,0.82,0.7,15,11,1,4,0,0,1,2,9,1
22-23-396,21/4/23,EIBAR,ZARAGOZA,1,1,17,16,7,2,0.64,0.36,508,288,0.8,0.66,9,10,4,3,1,0,5,0,9,9
22-23-397,22/4/23,VILLARREALB,ALBACETE,1,2,14,22,5,8,0.46,0.54,418,483,0.81,0.85,10,13,2,1,0,0,3,0,4,2
22-23-398,22/4/23,CARTAGENA,GIJON,2,1,11,6,4,2,0.67,0.33,487,285,0.79,0.62,13,15,1,4,0,1,4,2,4,5
22-23-399,22/4/23,PONFERRADINA,ANDORRA,1,4,7,15,2,7,0.26,0.74,241,696,0.72,0.9,24,10,7,0,1,0,0,2,1,3
22-23-400,22/4/23,PALMAS,LEVANTE,0,0,8,9,3,1,0.61,0.39,511,332,0.82,0.74,14,11,4,3,0,0,2,1,6,3
22-23-401,22/4/23,IBIZA,OVIEDO,1,2,11,3,4,2,0.50,0.50,430,445,0.71,0.70,16,11,5,3,0,0,2,2,3,4
22-23-402,23/4/23,LUGO,MALAGA,0,2,12,9,1,4,0.49,0.51,382,401,0.78,0.74,11,8,3,1,0,0,3,1,4,7
22-23-403,23/4/23,MIRANDES,BURGOS,2,1,8,6,4,1,0.61,0.39,526,322,0.8,0.71,10,22,4,3,0,0,2,3,2,1
22-23-404,23/4/23,SANTANDER,GRANADA,1,0,10,5,1,1,0.41,0.59,310,430,0.67,0.79,10,16,1,2,0,0,7,0,8,4
22-23-405,23/4/23,ALAVES,LEGANES,2,1,14,4,3,1,0.54,0.46,444,402,0.79,0.77,8,12,3,4,0,0,1,2,6,0
22-23-406,24/4/23,HUESCA,TENERIFE,1,1,6,14,2,7,0.39,0.61,280,432,0.68,0.8,7,17,4,2,0,0,1,2,3,7
22-23-407,28/4/23,SANTANDER,IBIZA,1,0,10,4,5,1,0.54,0.46,462,380,0.80,0.77,14,18,3,4,0,0,1,1,6,3
22-23-408,29/4/23,LEVANTE,ALAVES,2,0,14,7,7,0,0.47,0.53,326,354,0.78,0.79,20,13,6,2,0,0,2,4,11,8
22-23-409,29/4/23,ALBACETE,CARTAGENA,1,1,10,9,4,2,0.35,0.65,271,469,0.69,0.83,15,15,2,5,1,0,2,1,2,7
22-23-410,29/4/23,TENERIFE,LEGANES,1,0,13,12,2,2,0.48,0.52,385,410,0.77,0.8,16,12,2,1,0,0,1,1,6,2
22-23-411,30/4/23,ANDORRA,MIRANDES,0,1,10,11,2,4,0.7,0.3,621,271,0.91,0.73,10,19,2,3,0,0,1,1,6,4
22-23-412,30/4/23,OVIEDO,PONFERRADINA,3,2,14,5,6,3,0.55,0.45,424,357,0.77,0.71,17,10,2,3,0,0,1,0,7,2
22-23-413,30/4/23,GRANADA,EIBAR,1,1,8,7,2,2,0.57,0.43,445,334,0.74,0.66,8,16,1,2,0,0,4,2,1,4
22-23-414,30/4/23,ZARAGOZA,PALMAS,1,1,14,16,6,7,0.26,0.74,223,645,0.69,0.84,13,6,4,1,1,0,4,1,4,6
22-23-415,1/5/23,GIJON,LUGO,3,1,14,4,6,1,0.44,0.56,303,407,,,15,12,0,0,0,0,0,2,7,6
22-23-416,1/5/23,MALAGA,HUESCA,0,0,13,7,2,2,0.64,0.36,462,288,0.78,0.61,10,15,3,2,0,0,7,3,4,1
22-23-417,1/5/23,BURGOS,VILLARREALB,1,0,13,13,5,6,0.33,0.67,273,545,0.78,0.86,13,9,1,2,0,0,1,7,8,7
22-23-418,5/5/23,ALAVES,GRANADA,1,1,16,7,5,2,0.52,0.48,299,291,0.71,0.71,15,18,3,5,1,1,3,0,6,5
22-23-419,6/5/23,MIRANDES,SANTANDER,1,1,15,10,5,2,0.58,0.42,,,,,12,12,2,2,0,0,0,2,13,1
22-23-420,6/5/23,LEGANES,HUESCA,2,1,23,6,9,2,0.54,0.46,325,291,0.77,0.72,8,19,4,7,0,0,3,3,8,3
22-23-421,6/5/23,TENERIFE,LEVANTE,1,0,17,11,8,3,0.51,0.49,427,411,0.8,0.78,10,11,2,1,0,0,2,2,4,1
22-23-422,7/5/23,VILLARREALB,GIJON,2,0,13,8,6,3,0.52,0.48,402,384,0.84,0.82,18,11,0,1,0,1,1,1,5,3
22-23-423,7/5/23,PONFERRADINA,MALAGA,2,0,13,15,3,4,0.43,0.57,299,371,0.7,0.77,16,9,4,3,0,0,0,2,6,7
22-23-424,7/5/23,IBIZA,ALBACETE,0,5,6,19,0,10,0.4,0.6,323,500,0.77,0.83,10,10,4,1,0,0,1,1,3,7
22-23-425,7/5/23,OVIEDO,ZARAGOZA,2,1,5,12,4,2,0.40,0.60,332,489,0.73,0.83,8,11,3,1,0,0,0,0,4,5
22-23-426,7/5/23,LUGO,ANDORRA,2,2,12,10,4,4,0.27,0.73,238,670,0.8,0.92,14,12,4,3,1,1,2,3,5,3
22-23-427,7/5/23,CARTAGENA,BURGOS,0,0,9,16,3,2,0.41,0.59,341,487,0.74,0.82,8,19,0,3,1,0,2,4,3,2
22-23-428,8/5/23,EIBAR,PALMAS,0,1,18,8,3,3,0.44,0.56,385,521,0.76,0.8,23,12,3,4,0,0,2,2,7,1
22-23-429,12/5/23,BURGOS,LEGANES,0,3,11,14,1,7,0.65,0.35,465,264,0.76,0.63,10,6,5,2,0,0,2,0,5,4
22-23-430,13/5/23,GIJON,OVIEDO,1,1,13,10,6,3,0.56,0.44,410,328,0.76,0.78,11,10,3,2,0,0,1,1,7,1
22-23-431,13/5/23,GRANADA,LUGO,2,0,17,7,9,0,0.53,0.47,449,385,0.85,0.8,16,11,3,0,0,0,3,2,5,5
22-23-432,13/5/23,ZARAGOZA,CARTAGENA,2,0,9,10,1,1,0.4,0.6,300,449,0.74,0.81,13,15,1,0,0,0,4,4,5,6
22-23-433,13/5/23,MALAGA,MIRANDES,2,0,13,7,3,2,0.43,0.57,451,593,0.79,0.84,14,13,1,2,0,0,0,0,5,0
22-23-434,14/5/23,SANTANDER,EIBAR,1,0,6,19,3,3,0.34,0.66,284,521,0.63,0.83,14,15,1,1,0,0,0,1,1,7
22-23-435,14/5/23,ANDORRA,TENERIFE,1,0,12,7,4,1,0.71,0.29,643,265,0.92,0.79,11,20,1,6,0,0,2,2,4,4
22-23-436,14/5/23,ALBACETE,ALAVES,1,1,11,13,4,4,0.43,0.57,294,371,0.71,0.74,16,9,4,6,0,0,0,2,4,8
22-23-437,14/5/23,HUESCA,PONFERRADINA,1,1,13,7,4,3,0.45,0.55,323,391,0.72,0.77,12,11,2,0,0,0,3,4,7,2
22-23-438,14/5/23,PALMAS,VILLARREALB,1,1,14,16,2,8,0.6,0.4,575,379,0.82,0.74,12,10,2,1,0,0,2,3,2,6
22-23-439,15/5/23,LEVANTE,IBIZA,0,0,20,3,4,1,0.81,0.19,715,171,0.87,0.36,6,9,0,7,0,0,4,3,10,2
22-23-440,20/5/23,IBIZA,ZARAGOZA,1,0,4,13,2,4,0.25,0.75,219,665,0.68,0.90,9,8,1,2,0,0,2,4,4,9
22-23-441,20/5/23,LUGO,HUESCA,1,2,8,12,3,4,0.53,0.47,418,382,0.82,0.81,13,14,1,1,0,0,2,3,4,4
22-23-442,20/5/23,CARTAGENA,PALMAS,1,4,12,16,4,8,0.44,0.56,410,521,0.83,0.84,15,7,2,1,0,0,3,0,5,4
22-23-443,20/5/23,EIBAR,GIJON,2,2,17,8,6,3,0.71,0.29,550,241,0.83,0.58,8,12,3,1,0,1,1,1,13,0
22-23-444,20/5/23,PONFERRADINA,ALBACETE,1,1,7,14,1,7,0.52,0.48,429,405,0.76,0.77,15,16,3,2,0,0,2,1,7,5
22-23-445,20/5/23,MIRANDES,GRANADA,1,3,7,13,4,6,0.39,0.61,377,580,0.82,0.88,8,17,2,2,1,0,0,4,3,0
22-23-446,20/5/23,VILLARREALB,LEVANTE,2,3,8,20,4,4,0.48,0.52,424,453,0.82,0.83,14,14,3,2,1,0,0,0,4,7
22-23-447,20/5/23,ALAVES,MALAGA,2,1,15,15,4,5,0.45,0.55,332,395,0.73,0.8,23,15,3,3,0,0,0,2,6,3
22-23-448,20/5/23,TENERIFE,BURGOS,2,1,24,7,7,3,0.7,0.3,578,260,0.88,0.71,16,4,5,1,0,0,1,0,12,3
22-23-449,21/5/23,OVIEDO,SANTANDER,1,0,12,16,4,6,0.37,0.63,,,,,9,6,0,2,0,0,1,2,4,3
22-23-450,21/5/23,LEGANES,ANDORRA,1,1,13,15,5,7,0.31,0.69,276,605,0.75,0.86,15,18,1,0,0,0,4,3,2,6
22-23-451,26/5/23,ZARAGOZA,TENERIFE,1,1,13,8,5,2,0.49,0.51,458,490,0.85,0.87,7,10,1,4,0,0,4,2,6,4
22-23-452,27/5/23,BURGOS,LUGO,0,1,13,11,3,4,0.55,0.45,337,248,,,9,11,4,4,0,0,3,0,6,5
22-23-453,27/5/23,ANDORRA,VILLARREALB,4,3,15,10,5,4,0.69,0.31,658,304,0.91,0.78,17,15,2,5,0,0,0,2,4,2
22-23-454,27/5/23,ALBACETE,MIRANDES,2,1,13,14,5,4,0.54,0.46,435,376,0.79,0.75,13,17,1,3,0,0,5,2,3,4
22-23-455,27/5/23,MALAGA,IBIZA,1,1,9,7,2,3,0.58,0.42,432,284,,,11,10,4,2,0,0,3,3,6,2
22-23-456,27/5/23,GRANADA,LEGANES,2,0,13,6,4,1,0.46,0.54,406,472,0.8,0.84,16,11,0,2,0,0,1,5,2,2
22-23-457,27/5/23,HUESCA,EIBAR,0,1,17,15,1,1,0.38,0.62,309,514,0.75,0.84,9,12,0,3,0,1,4,2,8,6
22-23-458,27/5/23,LEVANTE,OVIEDO,2,1,23,6,11,1,0.71,0.29,553,241,0.84,0.62,13,13,4,1,0,0,2,5,5,3
22-23-459,27/5/23,PALMAS,ALAVES,0,0,11,6,1,2,0.63,0.37,502,281,0.78,0.64,5,29,1,5,0,0,0,3,2,4
22-23-460,28/5/23,GIJON,PONFERRADINA,1,4,20,6,4,5,0.59,0.41,493,346,0.89,0.8,12,12,1,1,0,0,3,4,4,1
22-23-461,28/5/23,SANTANDER,CARTAGENA,3,1,17,10,6,3,0.43,0.57,371,472,0.76,0.80,11,12,1,2,0,0,2,0,5,5
22-23-462,3/6/23,EIBAR,ALAVES,1,1,14,3,4,1,0.48,0.52,351,378,0.66,0.67,12,11,3,0,1,0,1,0,5,4
22-23-463,3/6/23,ALBACETE,LEVANTE,1,3,11,6,2,3,0.59,0.41,452,321,0.78,0.72,13,15,1,5,0,0,2,2,4,1
22-23-464,7/6/23,LEVANTE,ALBACETE,3,0,8,18,3,5,0.49,0.51,438,438,0.81,0.81,12,14,1,2,0,0,2,1,2,9
22-23-465,8/6/23,ALAVES,EIBAR,2,0,12,15,3,3,0.37,0.63,293,484,0.63,0.79,11,14,0,0,0,0,1,2,4,4
22-23-466,11/6/23,ALAVES,LEVANTE,0,0,8,11,2,4,0.55,0.45,385,326,0.76,0.73,21,17,3,1,0,0,1,4,5,2
22-23-467,17/6/23,LEVANTE,ALAVES,0,1,18,16,4,6,0.52,0.48,495,467,0.71,0.68,22,23,5,5,0,0,1,3,5,6
